t,x,y,z,w
154.200000,6.533867,14.903434,9.797931,-5.946413
154.350000,7.998679,14.001338,9.730525,-6.080337
154.500000,9.452331,13.079729,9.649269,-6.206337
154.650000,10.892813,12.139904,9.555101,-6.323005
154.800000,12.318281,11.183349,9.449319,-6.429262
154.950000,13.727104,10.211681,9.333448,-6.524425
155.100000,15.117891,9.226591,9.209096,-6.608216
155.250000,16.489487,8.229781,9.077830,-6.680713
155.400000,17.840966,7.222924,8.941084,-6.742268
155.550000,19.171602,6.207621,8.800112,-6.793427
155.700000,20.480842,5.185383,8.655972,-6.834848
155.850000,21.768279,4.157618,8.509533,-6.867238
156.000000,23.033622,3.125628,8.361496,-6.891309
156.150000,24.276676,2.090607,8.212415,-6.907750
156.300000,25.497316,1.053651,8.062726,-6.917210
156.450000,26.695480,0.015763,7.912767,-6.920285
156.600000,27.871146,-1.022142,7.762802,-6.917521
156.750000,29.024330,-2.059226,7.613028,-6.909410
156.900000,30.155072,-3.094720,7.463600,-6.896397
157.050000,31.263433,-4.127920,7.314632,-6.878879
157.200000,32.349489,-5.158176,7.166209,-6.857211
157.350000,33.413326,-6.184892,7.018396,-6.831715
157.500000,34.455041,-7.207514,6.871238,-6.802675
157.650000,35.474732,-8.225530,6.724765,-6.770348
157.800000,36.472506,-9.238465,6.579001,-6.734964
157.950000,37.448468,-10.245877,6.433958,-6.696731
158.100000,38.402729,-11.247351,6.289642,-6.655835
158.250000,39.335398,-12.242503,6.146057,-6.612446
158.400000,40.246583,-13.230968,6.003199,-6.566716
158.550000,41.136394,-14.212407,5.861065,-6.518784
158.700000,42.004938,-15.186500,5.719648,-6.468776
158.850000,42.852323,-16.152942,5.578939,-6.416807
159.000000,43.678655,-17.111449,5.438930,-6.362982
159.150000,44.484037,-18.061749,5.299611,-6.307396
159.300000,45.268572,-19.003584,5.160970,-6.250139
159.450000,46.032361,-19.936711,5.022997,-6.191290
159.600000,46.775504,-20.860895,4.885681,-6.130924
159.750000,47.498098,-21.775915,4.749010,-6.069109
159.900000,48.200239,-22.681559,4.612975,-6.005910
160.050000,48.882021,-23.577622,4.477563,-5.941384
160.200000,49.543538,-24.463911,4.342765,-5.875587
160.350000,50.184881,-25.340237,4.208570,-5.808567
160.500000,50.806139,-26.206422,4.074969,-5.740373
160.650000,51.407401,-27.062292,3.941950,-5.671048
160.800000,51.988753,-27.907682,3.809506,-5.600632
160.950000,52.550281,-28.742429,3.677627,-5.529163
161.100000,53.092069,-29.566380,3.546304,-5.456677
161.250000,53.614200,-30.379383,3.415529,-5.383207
161.400000,54.116755,-31.181294,3.285294,-5.308784
161.550000,54.599815,-31.971972,3.155592,-5.233438
161.700000,55.063459,-32.751281,3.026414,-5.157194
161.850000,55.507765,-33.519087,2.897755,-5.080080
162.000000,55.932810,-34.275262,2.769606,-5.002119
162.150000,56.338672,-35.019682,2.641963,-4.923334
162.300000,56.725424,-35.752222,2.514819,-4.843746
162.450000,57.093142,-36.472766,2.388168,-4.763375
162.600000,57.441899,-37.181197,2.262004,-4.682241
162.750000,57.771768,-37.877401,2.136324,-4.600360
162.900000,58.082820,-38.561268,2.011121,-4.517751
163.050000,58.375128,-39.232691,1.886392,-4.434430
163.200000,58.648761,-39.891562,1.762132,-4.350410
163.350000,58.903790,-40.537780,1.638336,-4.265707
163.500000,59.140285,-41.171241,1.515002,-4.180333
163.650000,59.358314,-41.791847,1.392126,-4.094302
163.800000,59.557945,-42.399499,1.269703,-4.007626
163.950000,59.739247,-42.994103,1.147732,-3.920316
164.100000,59.902288,-43.575563,1.026210,-3.832383
164.250000,60.047133,-44.143787,0.905134,-3.743837
164.400000,60.173850,-44.698684,0.784501,-3.654687
164.550000,60.282505,-45.240163,0.664309,-3.564943
164.700000,60.373165,-45.768137,0.544557,-3.474614
164.850000,60.445894,-46.282519,0.425243,-3.383707
165.000000,60.500759,-46.783221,0.306365,-3.292230
165.150000,60.537825,-47.270160,0.187922,-3.200191
165.300000,60.557157,-47.743251,0.069913,-3.107596
165.450000,60.558821,-48.202411,-0.047664,-3.014452
165.600000,60.542880,-48.647559,-0.164807,-2.920765
165.750000,60.509400,-49.078614,-0.281519,-2.826540
165.900000,60.458446,-49.495494,-0.397799,-2.731783
166.050000,60.390082,-49.898122,-0.513648,-2.636499
166.200000,60.304373,-50.286418,-0.629065,-2.540692
166.350000,60.201384,-50.660304,-0.744050,-2.444368
166.500000,60.081180,-51.019703,-0.858602,-2.347529
166.650000,59.943825,-51.364537,-0.972721,-2.250180
166.800000,59.789385,-51.694731,-1.086405,-2.152324
166.950000,59.617925,-52.010209,-1.199655,-2.053965
167.100000,59.429511,-52.310896,-1.312467,-1.955105
167.250000,59.224207,-52.596716,-1.424841,-1.855746
167.400000,59.002080,-52.867595,-1.536775,-1.755892
167.550000,58.763197,-53.123459,-1.648266,-1.655545
167.700000,58.507623,-53.364234,-1.759313,-1.554706
167.850000,58.235425,-53.589846,-1.869913,-1.453377
168.000000,57.946671,-53.800222,-1.980063,-1.351559
168.150000,57.641429,-53.995289,-2.089761,-1.249253
168.300000,57.319766,-54.174974,-2.199003,-1.146461
168.450000,56.981751,-54.339203,-2.307785,-1.043184
168.600000,56.627453,-54.487905,-2.416105,-0.939420
168.750000,56.256943,-54.621005,-2.523958,-0.835172
168.900000,55.870290,-54.738432,-2.631339,-0.730437
169.050000,55.467565,-54.840112,-2.738244,-0.625218
169.200000,55.048840,-54.925973,-2.844669,-0.519512
169.350000,54.614188,-54.995941,-2.950608,-0.413319
169.500000,54.163682,-55.049944,-3.056056,-0.306639
169.650000,53.697396,-55.087909,-3.161007,-0.199469
169.800000,53.215406,-55.109761,-3.265454,-0.091809
169.950000,52.717786,-55.115427,-3.369391,0.016343
170.100000,52.204614,-55.104833,-3.472812,0.124990
170.250000,51.675968,-55.077905,-3.575709,0.234133
170.400000,51.131928,-55.034568,-3.678074,0.343775
170.550000,50.572573,-54.974747,-3.779899,0.453919
170.700000,49.997986,-54.898367,-3.881175,0.564567
170.850000,49.408248,-54.805352,-3.981894,0.675724
171.000000,48.803446,-54.695624,-4.082045,0.787391
171.150000,48.183664,-54.569108,-4.181618,0.899575
171.300000,47.548990,-54.425726,-4.280603,1.012277
171.450000,46.899513,-54.265399,-4.378989,1.125504
171.600000,46.235324,-54.088048,-4.476763,1.239259
171.750000,45.556515,-53.893595,-4.573912,1.353548
171.900000,44.863182,-53.681957,-4.670423,1.468376
172.050000,44.155421,-53.453054,-4.766282,1.583750
172.200000,43.433331,-53.206805,-4.861474,1.699674
172.350000,42.697013,-52.943124,-4.955983,1.816156
172.500000,41.946571,-52.661930,-5.049792,1.933202
172.650000,41.182111,-52.363135,-5.142883,2.050820
172.800000,40.403743,-52.046655,-5.235237,2.169017
172.950000,39.611578,-51.712401,-5.326835,2.287802
173.100000,38.805732,-51.360285,-5.417654,2.407183
173.250000,37.986322,-50.990216,-5.507672,2.527169
173.400000,37.153471,-50.602103,-5.596865,2.647769
173.550000,36.307305,-50.195854,-5.685207,2.768995
173.700000,35.447953,-49.771373,-5.772671,2.890855
173.850000,34.575549,-49.328565,-5.859227,3.013362
174.000000,33.690232,-48.867332,-5.944845,3.136526
174.150000,32.792144,-48.387574,-6.029490,3.260361
174.300000,31.881435,-47.889189,-6.113128,3.384879
174.450000,30.958258,-47.372075,-6.195719,3.510093
174.600000,30.022774,-46.836126,-6.277222,3.636018
174.750000,29.075148,-46.281234,-6.357594,3.762667
174.900000,28.115554,-45.707288,-6.436787,3.890058
175.050000,27.144173,-45.114178,-6.514749,4.018205
175.200000,26.161194,-44.501788,-6.591425,4.147126
175.350000,25.166813,-43.870001,-6.666755,4.276838
175.500000,24.161238,-43.218696,-6.740674,4.407359
175.650000,23.144685,-42.547752,-6.813111,4.538708
175.800000,22.117382,-41.857041,-6.883991,4.670905
175.950000,21.079570,-41.146437,-6.953228,4.803968
176.100000,20.031501,-40.415807,-7.020734,4.937918
176.250000,18.973442,-39.665016,-7.086406,5.072777
176.400000,17.905676,-38.893927,-7.150137,5.208563
176.550000,16.828504,-38.102400,-7.211806,5.345298
176.700000,15.742244,-37.290289,-7.271280,5.483002
176.850000,14.647236,-36.457450,-7.328415,5.621692
177.000000,13.543844,-35.603731,-7.383047,5.761387
177.150000,12.432456,-34.728983,-7.434999,5.902101
177.300000,11.313489,-33.833050,-7.484070,6.043844
177.450000,10.187390,-32.915777,-7.530039,6.186623
177.600000,9.054644,-31.977011,-7.572659,6.330437
177.750000,7.915774,-31.016595,-7.611652,6.475276
177.900000,6.771346,-30.034378,-7.646709,6.621117
178.050000,5.621976,-29.030212,-7.677481,6.767921
178.200000,4.468335,-28.003957,-7.703578,6.915626
178.350000,3.311158,-26.955483,-7.724563,7.064143
178.500000,2.151246,-25.884679,-7.739945,7.213342
178.650000,0.989482,-24.791455,-7.749176,7.363046
178.800000,-0.173169,-23.675752,-7.751651,7.513012
178.950000,-1.335643,-22.537555,-7.746700,7.662913
179.100000,-2.496772,-21.376903,-7.733599,7.812320
179.250000,-3.655276,-20.193911,-7.711575,7.960669
179.400000,-4.809758,-18.988791,-7.679833,8.107242
179.550000,-5.958701,-17.761873,-7.637588,8.251133
179.700000,-7.100473,-16.513640,-7.584119,8.391234
179.850000,-8.233346,-15.244757,-7.518843,8.526231
180.000000,-9.355517,-13.956100,-7.441405,8.654630
180.150000,-10.465156,-12.648779,-7.351764,8.774819
180.300000,-11.560453,-11.324146,-7.250273,8.885178
180.450000,-12.639684,-9.983792,-7.137708,8.984212
180.600000,-13.701270,-8.629511,-7.015237,9.070697
180.750000,-14.743833,-7.263253,-6.884333,9.143798
180.900000,-15.766230,-5.887061,-6.746633,9.203126
181.050000,-16.767566,-4.503002,-6.603793,9.248733
181.200000,-17.747189,-3.113106,-6.457364,9.281041
181.350000,-18.704664,-1.719320,-6.308707,9.300750
181.500000,-19.639747,-0.323468,-6.158955,9.308733
181.650000,-20.552342,1.072762,-6.009011,9.305943
181.800000,-21.442475,2.467825,-5.859565,9.293349
181.950000,-22.310262,3.860323,-5.711128,9.271886
182.100000,-23.155882,5.248991,-5.564067,9.242426
182.250000,-23.979563,6.632691,-5.418629,9.205769
182.400000,-24.781561,8.010398,-5.274977,9.162633
182.550000,-25.562150,9.381189,-5.133207,9.113660
182.700000,-26.321619,10.744233,-4.993366,9.059418
182.850000,-27.060258,12.098777,-4.855468,9.000410
183.000000,-27.778356,13.444140,-4.719500,8.937078
183.150000,-28.476202,14.779704,-4.585432,8.869814
183.300000,-29.154079,16.104905,-4.453225,8.798962
183.450000,-29.812261,17.419228,-4.322830,8.724827
183.600000,-30.451016,18.722202,-4.194194,8.647679
183.750000,-31.070604,20.013393,-4.067262,8.567757
183.900000,-31.671277,21.292401,-3.941978,8.485275
184.050000,-32.253277,22.558857,-3.818288,8.400423
184.200000,-32.816840,23.812418,-3.696135,8.313370
184.350000,-33.362192,25.052766,-3.575468,8.224269
184.500000,-33.889552,26.279603,-3.456235,8.133257
184.650000,-34.399132,27.492654,-3.338388,8.040458
184.800000,-34.891135,28.691657,-3.221880,7.945984
184.950000,-35.365760,29.876370,-3.106666,7.849935
185.100000,-35.823198,31.046563,-2.992704,7.752403
185.250000,-36.263632,32.202021,-2.879954,7.653474
185.400000,-36.687243,33.342539,-2.768377,7.553222
185.550000,-37.094202,34.467925,-2.657939,7.451717
185.700000,-37.484679,35.577995,-2.548604,7.349025
185.850000,-37.858837,36.672576,-2.440342,7.245203
186.000000,-38.216834,37.751502,-2.333120,7.140306
186.150000,-38.558824,38.814616,-2.226912,7.034383
186.300000,-38.884957,39.861768,-2.121689,6.927482
186.450000,-39.195378,40.892814,-2.017425,6.819644
186.600000,-39.490231,41.907616,-1.914098,6.710909
186.750000,-39.769653,42.906044,-1.811683,6.601314
186.900000,-40.033781,43.887969,-1.710159,6.490893
187.050000,-40.282745,44.853272,-1.609505,6.379678
187.200000,-40.516675,45.801835,-1.509703,6.267699
187.350000,-40.735697,46.733545,-1.410734,6.154982
187.500000,-40.939935,47.648294,-1.312580,6.041555
187.650000,-41.129511,48.545977,-1.215225,5.927441
187.800000,-41.304542,49.426493,-1.118654,5.812663
187.950000,-41.465146,50.289744,-1.022852,5.697243
188.100000,-41.611436,51.135635,-0.927805,5.581200
188.250000,-41.743524,51.964074,-0.833500,5.464553
188.400000,-41.861522,52.774971,-0.739925,5.347320
188.550000,-41.965538,53.568241,-0.647068,5.229517
188.700000,-42.055678,54.343799,-0.554917,5.111161
188.850000,-42.132048,55.101562,-0.463463,4.992265
189.000000,-42.194751,55.841452,-0.372696,4.872845
189.150000,-42.243890,56.563390,-0.282606,4.752913
189.300000,-42.279566,57.267301,-0.193184,4.632482
189.450000,-42.301878,57.953110,-0.104422,4.511563
189.600000,-42.310925,58.620746,-0.016313,4.390169
189.750000,-42.306805,59.270138,0.071152,4.268308
189.900000,-42.289612,59.901216,0.157978,4.145992
190.050000,-42.259443,60.513913,0.244172,4.023230
190.200000,-42.216392,61.108163,0.329740,3.900031
190.350000,-42.160552,61.683901,0.414689,3.776404
190.500000,-42.092016,62.241063,0.499022,3.652356
190.650000,-42.010876,62.779587,0.582745,3.527896
190.800000,-41.917222,63.299412,0.665863,3.403030
190.950000,-41.811147,63.800477,0.748380,3.277767
191.100000,-41.692738,64.282722,0.830298,3.152111
191.250000,-41.562087,64.746091,0.911623,3.026070
191.400000,-41.419281,65.190524,0.992356,2.899650
191.550000,-41.264410,65.615967,1.072501,2.772856
191.700000,-41.097560,66.022363,1.152060,2.645693
191.850000,-40.918821,66.409657,1.231035,2.518168
192.000000,-40.728279,66.777795,1.309429,2.390283
192.150000,-40.526021,67.126724,1.387242,2.262045
192.300000,-40.312135,67.456391,1.464477,2.133457
192.450000,-40.086707,67.766744,1.541133,2.004524
192.600000,-39.849824,68.057731,1.617213,1.875250
192.750000,-39.601572,68.329302,1.692715,1.745637
192.900000,-39.342038,68.581406,1.767641,1.615691
193.050000,-39.071309,68.813993,1.841989,1.485413
193.200000,-38.789470,69.027013,1.915760,1.354808
193.350000,-38.496610,69.220419,1.988953,1.223877
193.500000,-38.192813,69.394160,2.061567,1.092625
193.650000,-37.878168,69.548190,2.133600,0.961053
193.800000,-37.552762,69.682461,2.205051,0.829164
193.950000,-37.216682,69.796924,2.275918,0.696960
194.100000,-36.870016,69.891533,2.346198,0.564444
194.250000,-36.512852,69.966241,2.415890,0.431616
194.400000,-36.145279,70.021002,2.484989,0.298480
194.550000,-35.767385,70.055770,2.553494,0.165037
194.700000,-35.379261,70.070498,2.621400,0.031288
194.850000,-34.980995,70.065141,2.688703,-0.102765
195.000000,-34.572680,70.039654,2.755400,-0.237121
195.150000,-34.154406,69.993990,2.821486,-0.371778
195.300000,-33.726265,69.928105,2.886956,-0.506736
195.450000,-33.288350,69.841954,2.951804,-0.641994
195.600000,-32.840755,69.735492,3.016025,-0.777550
195.750000,-32.383574,69.608674,3.079614,-0.913405
195.900000,-31.916903,69.461456,3.142562,-1.049557
196.050000,-31.440838,69.293792,3.204864,-1.186007
196.200000,-30.955477,69.105639,3.266512,-1.322753
196.350000,-30.460918,68.896951,3.327498,-1.459795
196.500000,-29.957261,68.667685,3.387814,-1.597134
196.650000,-29.444607,68.417796,3.447451,-1.734769
196.800000,-28.923060,68.147240,3.506399,-1.872700
196.950000,-28.392722,67.855971,3.564649,-2.010928
197.100000,-27.853701,67.543947,3.622190,-2.149452
197.250000,-27.306101,67.211121,3.679011,-2.288274
197.400000,-26.750034,66.857450,3.735100,-2.427392
197.550000,-26.185609,66.482888,3.790445,-2.566809
197.700000,-25.612938,66.087392,3.845031,-2.706523
197.850000,-25.032138,65.670916,3.898846,-2.846537
198.000000,-24.443324,65.233416,3.951874,-2.986851
198.150000,-23.846616,64.774846,4.004100,-3.127466
198.300000,-23.242135,64.295161,4.055506,-3.268382
198.450000,-22.630006,63.794316,4.106076,-3.409600
198.600000,-22.010355,63.272266,4.155791,-3.551122
198.750000,-21.383312,62.728965,4.204630,-3.692948
198.900000,-20.749011,62.164366,4.252573,-3.835079
199.050000,-20.107586,61.578426,4.299598,-3.977517
199.200000,-19.459178,60.971096,4.345681,-4.120263
199.350000,-18.803930,60.342331,4.390797,-4.263317
199.500000,-18.141989,59.692085,4.434918,-4.406681
199.650000,-17.473506,59.020312,4.478018,-4.550355
199.800000,-16.798636,58.326963,4.520065,-4.694341
199.950000,-16.117541,57.611994,4.561027,-4.838639
200.100000,-15.430384,56.875356,4.600870,-4.983251
200.250000,-14.737337,56.117003,4.639558,-5.128175
200.400000,-14.038577,55.336887,4.677050,-5.273414
200.550000,-13.334284,54.534963,4.713306,-5.418966
200.700000,-12.624649,53.711182,4.748280,-5.564831
200.850000,-11.909867,52.865498,4.781924,-5.711009
201.000000,-11.190141,51.997864,4.814186,-5.857497
201.150000,-10.465683,51.108233,4.845011,-6.004295
201.300000,-9.736712,50.196560,4.874339,-6.151400
201.450000,-9.003459,49.262798,4.902105,-6.298807
201.600000,-8.266162,48.306903,4.928240,-6.446512
201.750000,-7.525073,47.328830,4.952667,-6.594508
201.900000,-6.780452,46.328536,4.975306,-6.742789
202.050000,-6.032575,45.305980,4.996068,-6.891344
202.200000,-5.281730,44.261120,5.014856,-7.040162
202.350000,-4.528222,43.193919,5.031565,-7.189227
202.500000,-3.772370,42.104341,5.046080,-7.338522
202.650000,-3.014514,40.992352,5.058277,-7.488023
202.800000,-2.255010,39.857925,5.068018,-7.637705
202.950000,-1.494238,38.701033,5.075153,-7.787533
203.100000,-0.732602,37.521659,5.079516,-7.937467
203.250000,0.029469,36.319790,5.080926,-8.087458
203.400000,0.791518,35.095422,5.079182,-8.237445
203.550000,1.553055,33.848561,5.074062,-8.387354
203.700000,2.313555,32.579224,5.065322,-8.537095
203.850000,3.072457,31.287446,5.052691,-8.686558
204.000000,3.829153,29.973277,5.035870,-8.835607
204.150000,4.582992,28.636793,5.014528,-8.984074
204.300000,5.333267,27.278094,4.988301,-9.131756
204.450000,6.079218,25.897318,4.956789,-9.278400
204.600000,6.820018,24.494642,4.919552,-9.423693
204.750000,7.554773,23.070296,4.876115,-9.567253
204.900000,8.282517,21.624576,4.825970,-9.708607
205.050000,9.002202,20.157853,4.768583,-9.847175
205.200000,9.712702,18.670598,4.703405,-9.982250
205.350000,10.412808,17.163395,4.629903,-10.112977
205.500000,11.101232,15.636973,4.547588,-10.238334
205.650000,11.776623,14.092223,4.456067,-10.357129
205.800000,12.437580,12.530230,4.355106,-10.468004
205.950000,13.082683,10.952292,4.244706,-10.569473
206.100000,13.710534,9.359936,4.125171,-10.659990
206.250000,14.319810,7.754918,3.997166,-10.738059
206.400000,14.909312,6.139207,3.861727,-10.802367
206.550000,15.478025,4.514946,3.720225,-10.851923
206.700000,16.025156,2.884396,3.574258,-10.886166
206.850000,16.550163,1.249867,3.425514,-10.905017
207.000000,17.052753,-0.386357,3.275623,-10.908853
207.150000,17.532866,-2.022076,3.126039,-10.898430
207.300000,17.990641,-3.655224,2.977964,-10.874764
207.450000,18.426377,-5.283901,2.832325,-10.839018
207.600000,18.840494,-6.906386,2.689788,-10.792398
207.750000,19.233491,-8.521136,2.550790,-10.736083
207.900000,19.605920,-10.126781,2.415585,-10.671174
208.050000,19.958362,-11.722109,2.284291,-10.598674
208.200000,20.291404,-13.306049,2.156920,-10.519478
208.350000,20.605631,-14.877657,2.033417,-10.434371
208.500000,20.901617,-16.436099,1.913678,-10.344041
208.650000,21.179916,-17.980638,1.797571,-10.249085
208.800000,21.441063,-19.510619,1.684949,-10.150019
208.950000,21.685568,-21.025461,1.575656,-10.047291
209.100000,21.913918,-22.524643,1.469534,-9.941289
209.250000,22.126579,-24.007701,1.366428,-9.832349
209.400000,22.323990,-25.474215,1.266191,-9.720764
209.550000,22.506572,-26.923810,1.168678,-9.606789
209.700000,22.674723,-28.356144,1.073756,-9.490648
209.850000,22.828822,-29.770906,0.981296,-9.372535
210.000000,22.969229,-31.167815,0.891181,-9.252625
210.150000,23.096288,-32.546611,0.803298,-9.131068
210.300000,23.210325,-33.907060,0.717544,-9.008000
210.450000,23.311652,-35.248942,0.633822,-8.883541
210.600000,23.400568,-36.572058,0.552041,-8.757797
210.750000,23.477358,-37.876222,0.472118,-8.630864
210.900000,23.542293,-39.161262,0.393975,-8.502828
211.050000,23.595635,-40.427019,0.317538,-8.373766
211.200000,23.637636,-41.673344,0.242739,-8.243747
211.350000,23.668536,-42.900098,0.169516,-8.112834
211.500000,23.688567,-44.107152,0.097809,-7.981085
211.650000,23.697952,-45.294385,0.027564,-7.848551
211.800000,23.696906,-46.461681,-0.041272,-7.715279
211.950000,23.685638,-47.608934,-0.108747,-7.581313
212.100000,23.664348,-48.736042,-0.174906,-7.446691
212.250000,23.633230,-49.842910,-0.239790,-7.311452
212.400000,23.592473,-50.929448,-0.303440,-7.175626
212.550000,23.542258,-51.995570,-0.365893,-7.039246
212.700000,23.482763,-53.041196,-0.427183,-6.902340
212.850000,23.414160,-54.066247,-0.487344,-6.764933
213.000000,23.336615,-55.070652,-0.546406,-6.627051
213.150000,23.250291,-56.054340,-0.604398,-6.488715
213.300000,23.155348,-57.017245,-0.661347,-6.349946
213.450000,23.051938,-57.959303,-0.717279,-6.210765
213.600000,22.940213,-58.880454,-0.772219,-6.071188
213.750000,22.820321,-59.780641,-0.826188,-5.931234
213.900000,22.692404,-60.659806,-0.879209,-5.790918
214.050000,22.556605,-61.517899,-0.931302,-5.650254
214.200000,22.413059,-62.354866,-0.982486,-5.509257
214.350000,22.261903,-63.170660,-1.032779,-5.367940
214.500000,22.103269,-63.965233,-1.082198,-5.226315
214.650000,21.937287,-64.738539,-1.130759,-5.084393
214.800000,21.764084,-65.490536,-1.178477,-4.942186
214.950000,21.583785,-66.221181,-1.225368,-4.799704
215.100000,21.396514,-66.930434,-1.271443,-4.656956
215.250000,21.202392,-67.618255,-1.316717,-4.513951
215.400000,21.001539,-68.284607,-1.361201,-4.370699
215.550000,20.794071,-68.929453,-1.404906,-4.227208
215.700000,20.580105,-69.552758,-1.447844,-4.083485
215.850000,20.359755,-70.154487,-1.490024,-3.939538
216.000000,20.133135,-70.734608,-1.531456,-3.795374
216.150000,19.900356,-71.293089,-1.572149,-3.650999
216.300000,19.661527,-71.829898,-1.612111,-3.506420
216.450000,19.416758,-72.345005,-1.651350,-3.361644
216.600000,19.166158,-72.838381,-1.689874,-3.216675
216.750000,18.909832,-73.309998,-1.727689,-3.071520
216.900000,18.647886,-73.759828,-1.764802,-2.926184
217.050000,18.380426,-74.187845,-1.801218,-2.780672
217.200000,18.107555,-74.594021,-1.836944,-2.634989
217.350000,17.829377,-74.978333,-1.871984,-2.489139
217.500000,17.545994,-75.340755,-1.906344,-2.343127
217.650000,17.257508,-75.681263,-1.940027,-2.196958
217.800000,16.964020,-75.999835,-1.973037,-2.050636
217.950000,16.665630,-76.296447,-2.005379,-1.904164
218.100000,16.362439,-76.571077,-2.037054,-1.757546
218.250000,16.054547,-76.823703,-2.068067,-1.610788
218.400000,15.742052,-77.054306,-2.098418,-1.463891
218.550000,15.425054,-77.262864,-2.128112,-1.316859
218.700000,15.103652,-77.449357,-2.157149,-1.169696
218.850000,14.777942,-77.613766,-2.185530,-1.022406
219.000000,14.448025,-77.756073,-2.213258,-0.874991
219.150000,14.113998,-77.876258,-2.240332,-0.727455
219.300000,13.775958,-77.974303,-2.266753,-0.579800
219.450000,13.434005,-78.050192,-2.292521,-0.432030
219.600000,13.088235,-78.103907,-2.317636,-0.284148
219.750000,12.738747,-78.135431,-2.342097,-0.136156
219.900000,12.385638,-78.144748,-2.365904,0.011943
220.050000,12.029008,-78.131843,-2.389055,0.160145
220.200000,11.668955,-78.096700,-2.411549,0.308449
220.350000,11.305576,-78.039303,-2.433383,0.456851
220.500000,10.938973,-77.959639,-2.454556,0.605349
220.650000,10.569243,-77.857694,-2.475064,0.753941
220.800000,10.196487,-77.733453,-2.494905,0.902622
220.950000,9.820805,-77.586903,-2.514076,1.051392
221.100000,9.442298,-77.418031,-2.532572,1.200247
221.250000,9.061067,-77.226824,-2.550390,1.349185
221.400000,8.677215,-77.013271,-2.567525,1.498203
221.550000,8.290844,-76.777360,-2.583973,1.647298
221.700000,7.902058,-76.519078,-2.599727,1.796469
221.850000,7.510961,-76.238415,-2.614783,1.945711
222.000000,7.117658,-75.935361,-2.629134,2.095023
222.150000,6.722256,-75.609905,-2.642773,2.244401
222.300000,6.324862,-75.262038,-2.655694,2.393844
222.450000,5.925584,-74.891749,-2.667889,2.543347
222.600000,5.524532,-74.499031,-2.679349,2.692908
222.750000,5.121817,-74.083874,-2.690067,2.842525
222.900000,4.717550,-73.646271,-2.700032,2.992193
223.050000,4.311845,-73.186213,-2.709236,3.141910
223.200000,3.904818,-72.703695,-2.717668,3.291673
223.350000,3.496584,-72.198709,-2.725316,3.441478
223.500000,3.087262,-71.671250,-2.732170,3.591321
223.650000,2.676973,-71.121311,-2.738217,3.741199
223.800000,2.265838,-70.548889,-2.743444,3.891108
223.950000,1.853982,-69.953978,-2.747837,4.041043
224.100000,1.441529,-69.336575,-2.751382,4.191001
224.250000,1.028610,-68.696677,-2.754062,4.340977
224.400000,0.615355,-68.034281,-2.755862,4.490966
224.550000,0.201897,-67.349386,-2.756763,4.640963
224.700000,-0.211628,-66.641992,-2.756748,4.790963
224.850000,-0.625081,-65.912098,-2.755798,4.940959
225.000000,-1.038320,-65.159705,-2.753890,5.090947
225.150000,-1.451199,-64.384815,-2.751004,5.240919
225.300000,-1.863571,-63.587430,-2.747115,5.390868
225.450000,-2.275282,-62.767556,-2.742200,5.540787
225.600000,-2.686178,-61.925196,-2.736232,5.690668
225.750000,-3.096098,-61.060357,-2.729182,5.840502
225.900000,-3.504877,-60.173048,-2.721022,5.990280
226.050000,-3.912347,-59.263277,-2.711719,6.139991
226.200000,-4.318334,-58.331055,-2.701240,6.289624
226.350000,-4.722659,-57.376394,-2.689550,6.439167
226.500000,-5.125137,-56.399310,-2.676609,6.588607
226.650000,-5.525577,-55.399818,-2.662377,6.737930
226.800000,-5.923783,-54.377937,-2.646811,6.887120
226.950000,-6.319551,-53.333690,-2.629863,7.036159
227.100000,-6.712670,-52.267098,-2.611484,7.185028
227.250000,-7.102922,-51.178191,-2.591620,7.333706
227.400000,-7.490079,-50.066997,-2.570213,7.482170
227.550000,-7.873906,-48.933552,-2.547201,7.630394
227.700000,-8.254156,-47.777893,-2.522518,7.778348
227.850000,-8.630574,-46.600062,-2.496093,7.926001
228.000000,-9.002893,-45.400109,-2.467847,8.073317
228.150000,-9.370833,-44.178086,-2.437697,8.220254
228.300000,-9.734102,-42.934054,-2.405553,8.366768
228.450000,-10.092394,-41.668080,-2.371316,8.512807
228.600000,-10.445387,-40.380238,-2.334880,8.658313
228.750000,-10.792743,-39.070616,-2.296131,8.803220
228.900000,-11.134104,-37.739306,-2.254941,8.947452
229.050000,-11.469096,-36.386418,-2.211175,9.090923
229.200000,-11.797321,-35.012072,-2.164685,9.233534
229.350000,-12.118357,-33.616406,-2.115307,9.375171
229.500000,-12.431760,-32.199576,-2.062865,9.515702
229.650000,-12.737054,-30.761759,-2.007166,9.654973
229.800000,-13.033736,-29.303156,-1.948001,9.792807
229.950000,-13.321270,-27.823999,-1.885142,9.928996
230.100000,-13.599082,-26.324552,-1.818341,10.063293
230.250000,-13.866561,-24.805120,-1.747331,10.195413
230.400000,-14.123056,-23.266054,-1.671827,10.325015
230.550000,-14.367869,-21.707761,-1.591524,10.451698
230.700000,-14.600258,-20.130714,-1.506105,10.574987
230.850000,-14.819429,-18.535463,-1.415245,10.694320
231.000000,-15.024543,-16.922649,-1.318622,10.809032
231.150000,-15.214712,-15.293023,-1.215932,10.918343
231.300000,-15.389006,-13.647461,-1.106916,11.021339
