A,B,x
13,0,-3.605551275463989
13,0,3.605551275463989
13,1,-0.07695813759986414
13,1,-3.566456171088972
13,1,3.643414308688836
13,2,-0.1541277972357896
13,2,-3.5260158210926518
13,2,3.6801436183284415
13,3,-0.23172638764231127
13,3,-3.4840989116672736
13,3,3.715825299309585
13,4,-0.3099835584737995
13,4,-3.440551663013095
13,4,3.7505352214868943
13,5,-0.389148564424016
13,5,-3.39519208150932
13,5,3.784340645933336
13,6,-0.4694993518264961
13,6,-3.3478021756271974
13,6,3.8173015274536937
13,7,-0.5513543956356356
13,7,-3.2981171790049375
13,7,3.849471574640573
13,8,-0.6350888771131047
13,8,-3.2458102432882696
13,8,3.880899120401374
13,9,-0.7211578094052257
13,9,-3.190470033350817
13,9,3.911627842756043
13,10,-0.8101306273254829
13,10,-3.131566738869995
13,10,3.9416973661954775
13,11,-0.9027455414654987
13,11,-3.0683982254434397
13,11,3.9711437669089387
13,12,-3.0
13,12,-1.0
13,12,4.0
13,13,-1.10331229900874
13,13,-2.924983963901393
13,13,4.028296262910133
13,14,-1.2148382362559274
13,14,-2.8412220700500614
13,14,4.056060306305989
13,15,-1.3381765040966493
13,15,-2.745141197316898
13,15,4.083317701413548
13,16,-1.480278799330937
13,16,-2.6298132716918787
13,16,4.110092071022816
13,17,-1.6587964194024412
13,17,-2.4776088706107084
13,17,4.136405290013149
13,18,-2.0
13,18,-2.1622776601683795
13,18,4.162277660168379
13,19,4.187728063193977
13,20,4.212774095164414
13,21,4.237432185079077
13,22,4.261717699760591
13,23,4.285645036967831
13,24,4.309227708300188
13,25,4.332478413226536
13,26,4.3554091053714545
13,27,4.378031052024491
13,28,4.400354887699149
13,29,4.422390662451805
14,-30,-4.5396515998145714
14,-29,-4.518616360815684
14,-28,-4.49732413595308
14,-27,-4.475766550162765
14,-26,-4.453934773956391
14,-25,-4.431819488418309
14,-24,-4.409410846671381
14,-23,-4.386698431367029
14,-22,-4.363671207687469
14,-21,-4.340317471268318
14,-20,2.0
14,-20,2.3166247903554
14,-20,-4.3166247903554
14,-19,1.7216512006427414
14,-19,2.5709287407546415
14,-19,-4.292579941397383
14,-18,1.5535234112367298
14,-18,2.7146454259053345
14,-18,-4.268168837142064
14,-17,1.4179004338661276
14,-17,2.825476012277511
14,-17,-4.243376446143639
14,-16,1.2996641030220093
14,-16,2.9185225993732087
14,-16,-4.218186702395218
14,-15,3.0
14,-15,1.192582403567252
14,-15,-4.192582403567252
14,-14,1.093360192335747
14,-14,3.0731849037128756
14,-14,-4.1665450960486226
14,-13,1.0
14,-13,3.140054944640259
14,-13,-4.1400549446402595
14,-12,0.911178807646243
14,-12,3.2019117766787084
14,-12,-4.113090584324951
14,-11,0.8259631879603132
14,-11,3.2596657630500316
14,-11,-4.085628951010345
14,-10,0.7436621420844484
14,-10,3.313982945402824
14,-10,-4.0576450874872725
14,-9,0.6637440367874061
14,-9,3.3653678832385765
14,-9,-4.029111920025983
14,-8,-4.0
14,-8,0.585786437626905
14,-8,3.414213562373095
14,-7,0.5094441229829042
14,-7,3.4608330806331584
14,-7,-3.9702772036160625
14,-6,0.4344277462886415
14,-6,3.505480634862068
14,-6,-3.9399083811507096
14,-5,0.36048902803553273
14,-5,3.5483659168933923
14,-5,-3.908854944928925
14,-4,0.2874100990150208
14,-4,3.589664283446053
14,-4,-3.8770743824610734
14,-3,0.21499555417773902
14,-3,3.629524123270139
14,-3,-3.844519677447878
14,-2,0.14306630546627092
14,-2,3.668072310972919
14,-2,-3.8111386164391896
14,-1,0.07145463074997009
14,-1,3.7054183215667647
14,-1,-3.776872952316735
14,0,0.0
14,0,-3.7416573867739413
14,0,3.7416573867739413
14,1,-0.07145463074997009
14,1,-3.7054183215667647
14,1,3.776872952316735
14,2,-0.14306630546627092
14,2,-3.668072310972919
14,2,3.8111386164391896
14,3,-0.21499555417773902
14,3,-3.629524123270139
14,3,3.844519677447878
14,4,-0.2874100990150208
14,4,-3.589664283446053
14,4,3.8770743824610734
14,5,-0.36048902803553273
14,5,-3.5483659168933923
14,5,3.908854944928925
14,6,-0.4344277462886415
14,6,-3.505480634862068
14,6,3.9399083811507096
14,7,-0.5094441229829042
14,7,-3.4608330806331584
14,7,3.9702772036160625
14,8,4.0
14,8,-3.414213562373095
14,8,-0.585786437626905
14,9,-0.6637440367874061
14,9,-3.3653678832385765
14,9,4.029111920025983
14,10,-0.7436621420844484
14,10,-3.313982945402824
14,10,4.0576450874872725
14,11,-0.8259631879603132
14,11,-3.2596657630500316
14,11,4.085628951010345
14,12,-0.911178807646243
14,12,-3.2019117766787084
14,12,4.113090584324951
14,13,-1.0
14,13,-3.140054944640259
14,13,4.1400549446402595
14,14,-1.093360192335747
14,14,-3.0731849037128756
14,14,4.1665450960486226
14,15,-3.0
14,15,-1.192582403567252
14,15,4.192582403567252
14,16,-1.2996641030220093
14,16,-2.9185225993732087
14,16,4.218186702395218
14,17,-1.4179004338661276
14,17,-2.825476012277511
14,17,4.243376446143639
14,18,-1.5535234112367298
14,18,-2.7146454259053345
14,18,4.268168837142064
14,19,-1.7216512006427414
14,19,-2.5709287407546415
14,19,4.292579941397383
14,20,-2.0
14,20,-2.3166247903554
14,20,4.3166247903554
14,21,4.340317471268318
14,22,4.363671207687469
14,23,4.386698431367029
14,24,4.409410846671381
14,25,4.431819488418309
14,26,4.453934773956391
14,27,4.475766550162765
14,28,4.49732413595308
14,29,4.518616360815684
15,-30,-4.633993684889563
15,-29,-4.613643331714514
15,-28,-4.593055586459519
15,-27,-4.572223059515248
15,-26,-4.5511379784926795
15,-25,-4.529792160097159
15,-24,-4.50817697929818
15,-23,-4.486283335470805
15,-22,2.0
15,-22,2.4641016151377544
15,-22,-4.464101615137754
15,-21,1.7691496329734069
15,-21,2.672472017912943
15,-21,-4.44162165088635
15,-20,1.6132298433924508
15,-20,2.8056028325775912
15,-20,-4.418832675970042
15,-19,1.4849712712325531
15,-19,2.9107520027957774
15,-19,-4.395723274028331
15,-18,3.0
15,-18,1.3722813232690143
15,-18,-4.372281323269014
15,-17,1.2698408763117413
15,-17,3.0786530580383102
15,-17,-4.348493934350051
15,-16,1.174745315478483
15,-16,3.14960206559259
15,-16,-4.324347381071073
15,-15,1.0851996154371049
15,-15,3.21462740739519
15,-15,-4.299827022832295
15,-14,1.0
15,-14,3.274917217635375
15,-14,-4.274917217635375
15,-13,0.9182903234516074
15,-13,3.3313109007278103
15,-13,-4.249601224179417
15,-12,0.8394337437784576
15,-12,3.3844273475581046
15,-12,-4.223861091336563
15,-11,0.7629392579333816
15,-11,3.434738275030161
15,-11,-4.197677532963542
15,-10,0.6884168662804797
15,-10,3.4826129193225874
15,-10,-4.171029785603067
15,-9,0.6155487740671428
15,-9,3.5283466720648415
15,-9,-4.143895446131984
15,-8,0.5440700948526516
15,-8,3.572180190943564
15,-8,-4.116250285796216
15,-7,0.47375544479852943
15,-7,3.6143125915027645
15,-7,-4.088068036301294
15,-6,0.4044093261925469
15,-6,3.6549108164643744
15,-6,-4.059320142656921
15,-5,0.33585902189592737
15,-5,3.6941164543479355
15,-5,-4.029975476243862
15,-4,-4.0
15,-4,0.2679491924311227
15,-4,3.732050807568877
15,-3,0.2005376460748249
15,-3,3.7688187295232782
15,-3,-3.969356375598103
15,-2,0.13349192256847453
15,-2,3.804511577288562
15,-2,-3.938003499857037
15,-1,0.0666864373322236
15,-1,3.8392095168440132
15,-1,-3.905895954176237
15,0,0.0
15,0,-3.872983346207417
15,0,3.872983346207417
15,1,-0.0666864373322236
15,1,-3.8392095168440132
15,1,3.905895954176237
15,2,-0.13349192256847453
15,2,-3.804511577288562
15,2,3.938003499857037
15,3,-0.2005376460748249
15,3,-3.7688187295232782
15,3,3.969356375598103
15,4,4.0
15,4,-3.732050807568877
15,4,-0.2679491924311227
15,5,-0.33585902189592737
15,5,-3.6941164543479355
15,5,4.029975476243862
15,6,-0.4044093261925469
15,6,-3.6549108164643744
15,6,4.059320142656921
15,7,-0.47375544479852943
15,7,-3.6143125915027645
15,7,4.088068036301294
15,8,-0.5440700948526516
15,8,-3.572180190943564
15,8,4.116250285796216
15,9,-0.6155487740671428
15,9,-3.5283466720648415
15,9,4.143895446131984
15,10,-0.6884168662804797
15,10,-3.4826129193225874
15,10,4.171029785603067
15,11,-0.7629392579333816
15,11,-3.434738275030161
15,11,4.197677532963542
15,12,-0.8394337437784576
15,12,-3.3844273475581046
15,12,4.223861091336563
15,13,-0.9182903234516074
15,13,-3.3313109007278103
15,13,4.249601224179417
15,14,-1.0
15,14,-3.274917217635375
15,14,4.274917217635375
15,15,-1.0851996154371049
15,15,-3.21462740739519
15,15,4.299827022832295
15,16,-1.174745315478483
15,16,-3.14960206559259
15,16,4.324347381071073
15,17,-1.2698408763117413
15,17,-3.0786530580383102
15,17,4.348493934350051
15,18,-3.0
15,18,-1.3722813232690143
15,18,4.372281323269014
15,19,-1.4849712712325531
15,19,-2.9107520027957774
15,19,4.395723274028331
15,20,-1.6132298433924508
15,20,-2.8056028325775912
15,20,4.418832675970042
15,21,-1.7691496329734069
15,21,-2.672472017912943
15,21,4.44162165088635
15,22,-2.0
15,22,-2.4641016151377544
15,22,4.464101615137754
15,23,4.486283335470805
15,24,4.50817697929818
15,25,4.529792160097159
15,26,4.5511379784926795
15,27,4.572223059515248
15,28,4.593055586459519
15,29,4.613643331714514
16,-30,-4.727184406688033
16,-29,-4.7074837851915685
16,-28,-4.6875635797360795
16,-27,-4.667417257528853
16,-26,-4.647037962517964
16,-25,-4.62641849271922
16,-24,2.0
16,-24,2.605551275463989
16,-24,-4.60555127546399
16,-23,1.8051180869527448
16,-23,2.779310253377747
16,-23,-4.584428340330492
16,-22,1.661850859441136
16,-22,2.9011904300473286
16,-22,-4.563041289488465
16,-21,3.0
16,-21,1.54138126514911
16,-21,-4.54138126514911
16,-20,1.4344898351786959
16,-20,3.084949078589273
16,-20,-4.519438913767969
16,-19,1.3368100924407544
16,-19,3.1603942541558396
16,-19,-4.497204346596594
16,-18,1.245862023410784
16,-18,3.2288050727073356
16,-18,-4.47466709611812
16,-17,1.1600748979806574
16,-17,3.291741169849645
16,-17,-4.451816067830302
16,-16,1.0783777456217782
16,-16,3.3502617411332922
16,-16,-4.4286394867550705
16,-15,1.0
16,-15,3.405124837953327
16,-15,-4.405124837953327
16,-14,0.9243638299218802
16,-14,3.4568949702824607
16,-14,-4.381258800204341
16,-13,0.8510213382289119
16,-13,3.506005833637288
16,-13,-4.3570271718662
16,-12,0.7796156803316446
16,-12,3.552799107430624
16,-12,-4.332414787762269
16,-11,0.7098558117769018
16,-11,3.5975496139546306
16,-11,-4.307405425731533
16,-10,0.6414994259142809
16,-10,3.640482275315414
16,-10,-4.281981701229695
16,-9,0.5743410318594856
16,-9,3.68178391620247
16,-9,-4.256124948061956
16,-8,0.5082033767301048
16,-8,3.7216117062234066
16,-8,-4.229815082953512
16,-7,0.44293110964481275
16,-7,3.760099341557108
16,-7,-4.20303045120192
16,-6,0.3783859859150691
16,-6,3.797361664167752
16,-6,-4.175747650082821
16,-5,0.3144431504795782
16,-5,3.833498175486558
16,-5,-4.147941325966136
16,-4,0.25098818867052136
16,-4,3.86859575153212
16,-4,-4.1195839402026415
16,-3,0.1879147271531239
16,-3,3.902730770552648
16,-3,-4.090645497705772
16,-2,0.12512242934363577
16,-2,3.935970801363112
16,-2,-4.0610932307067475
16,-1,0.06251526997585956
16,-1,3.9683759583259484
16,-1,-4.030891228301808
16,0,-4.0
16,0,0.0
16,0,4.0
16,1,-0.06251526997585956
16,1,-3.9683759583259484
16,1,4.030891228301808
16,2,-0.12512242934363577
16,2,-3.935970801363112
16,2,4.0610932307067475
16,3,-0.1879147271531239
16,3,-3.902730770552648
16,3,4.090645497705772
16,4,-0.25098818867052136
16,4,-3.86859575153212
16,4,4.1195839402026415
16,5,-0.3144431504795782
16,5,-3.833498175486558
16,5,4.147941325966136
16,6,-0.3783859859150691
16,6,-3.797361664167752
16,6,4.175747650082821
16,7,-0.44293110964481275
16,7,-3.760099341557108
16,7,4.20303045120192
16,8,-0.5082033767301048
16,8,-3.7216117062234066
16,8,4.229815082953512
16,9,-0.5743410318594856
16,9,-3.68178391620247
16,9,4.256124948061956
16,10,-0.6414994259142809
16,10,-3.640482275315414
16,10,4.281981701229695
16,11,-0.7098558117769018
16,11,-3.5975496139546306
16,11,4.307405425731533
16,12,-0.7796156803316446
16,12,-3.552799107430624
16,12,4.332414787762269
16,13,-0.8510213382289119
16,13,-3.506005833637288
16,13,4.3570271718662
16,14,-0.9243638299218802
16,14,-3.4568949702824607
16,14,4.381258800204341
16,15,-1.0
16,15,-3.405124837953327
16,15,4.405124837953327
16,16,-1.0783777456217782
16,16,-3.3502617411332922
16,16,4.4286394867550705
16,17,-1.1600748979806574
16,17,-3.291741169849645
16,17,4.451816067830302
16,18,-1.245862023410784
16,18,-3.2288050727073356
16,18,4.47466709611812
16,19,-1.3368100924407544
16,19,-3.1603942541558396
16,19,4.497204346596594
16,20,-1.4344898351786959
16,20,-3.084949078589273
16,20,4.519438913767969
16,21,-3.0
16,21,-1.54138126514911
16,21,4.54138126514911
16,22,-1.661850859441136
16,22,-2.9011904300473286
16,22,4.563041289488465
16,23,-1.8051180869527448
16,23,-2.779310253377747
16,23,4.584428340330492
16,24,-2.0
16,24,-2.605551275463989
16,24,4.60555127546399
16,25,4.62641849271922
16,26,4.647037962517964
16,27,4.667417257528853
16,28,4.6875635797360795
16,29,4.7074837851915685
17,-30,-4.819237598876012
17,-29,-4.800153485432931
17,-28,-4.780865982582552
17,-27,-4.761369303286343
17,-26,2.0
17,-26,2.7416573867739413
17,-26,-4.741657386773942
17,-25,1.8326643451265405
17,-25,2.8890595350768815
17,-25,-4.721723880203422
17,-24,3.0
17,-24,1.7015621187164243
17,-24,-4.701562118716424
17,-23,1.588904459963375
17,-23,3.0922606437499667
17,-23,-4.681165103713341
17,-22,1.4878693079538288
17,-22,3.1726561711970334
17,-22,-4.660525479150862
17,-21,1.3949735599303543
17,-21,3.2446619457073367
17,-21,-4.639635505637691
17,-20,1.308152535693034
17,-20,3.31033449638061
17,-20,-4.618487032073644
17,-19,1.2260617407811536
17,-19,3.371009723760607
17,-19,-4.59707146454176
17,-18,1.1477665220732827
17,-18,3.4276132100483765
17,-18,-4.575379732121659
17,-17,1.0725848646891385
17,-17,3.480817384554869
17,-17,-4.553402249244007
17,-16,1.0
17,-16,3.531128874149275
17,-16,-4.531128874149275
17,-15,0.9296082988906117
17,-15,3.5789405640566825
17,-15,-4.508548862947294
17,-14,0.8610864508058095
17,-14,3.624564367889657
17,-14,-4.485650818695467
17,-13,0.7941698527394356
17,-13,3.6682527820808195
17,-13,-4.462422634820255
17,-12,0.7286378462166434
17,-12,3.71021358587913
17,-12,-4.438851432095773
17,-11,0.6643033126654022
17,-11,3.7506201755954964
17,-11,-4.414923488260898
17,-10,0.6010051394199092
17,-10,3.789619019777715
17,-10,-4.390624159197625
17,-9,0.5386026319390886
17,-9,3.827335158463013
17,-9,-4.365937790402102
17,-8,0.47697127817874496
17,-8,3.8638763390696003
17,-8,-4.340847617248345
17,-7,0.4159994718713441
17,-7,3.89933618039161
17,-7,-4.315335652262954
17,-6,0.3555859273716641
17,-6,3.933796629913148
17,-6,-4.289382557284812
17,-5,0.2956375997885972
17,-5,3.967329898171596
17,-5,-4.262967497960194
17,-4,4.0
17,-4,0.2360679774997897
17,-4,-4.23606797749979
17,-3,0.17679564993623678
17,-3,4.031863996035823
17,-3,-4.20865964597206
17,-2,0.11774307783515037
17,-2,4.062973002755052
17,-2,-4.180716080590202
17,-1,0.058835509765477995
17,-1,4.093373021653584
17,-1,-4.1522085314190615
17,0,0.0
17,0,-4.123105625617661
17,0,4.123105625617661
17,1,-0.058835509765477995
17,1,-4.093373021653584
17,1,4.1522085314190615
17,2,-0.11774307783515037
17,2,-4.062973002755052
17,2,4.180716080590202
17,3,-0.17679564993623678
17,3,-4.031863996035823
17,3,4.20865964597206
17,4,-4.0
17,4,-0.2360679774997897
17,4,4.23606797749979
17,5,-0.2956375997885972
17,5,-3.967329898171596
17,5,4.262967497960194
17,6,-0.3555859273716641
17,6,-3.933796629913148
17,6,4.289382557284812
17,7,-0.4159994718713441
17,7,-3.89933618039161
17,7,4.315335652262954
17,8,-0.47697127817874496
17,8,-3.8638763390696003
17,8,4.340847617248345
17,9,-0.5386026319390886
17,9,-3.827335158463013
17,9,4.365937790402102
17,10,-0.6010051394199092
17,10,-3.789619019777715
17,10,4.390624159197625
17,11,-0.6643033126654022
17,11,-3.7506201755954964
17,11,4.414923488260898
17,12,-0.7286378462166434
17,12,-3.71021358587913
17,12,4.438851432095773
17,13,-0.7941698527394356
17,13,-3.6682527820808195
17,13,4.462422634820255
17,14,-0.8610864508058095
17,14,-3.624564367889657
17,14,4.485650818695467
17,15,-0.9296082988906117
17,15,-3.5789405640566825
17,15,4.508548862947294
17,16,-1.0
17,16,-3.531128874149275
17,16,4.531128874149275
17,17,-1.0725848646891385
17,17,-3.480817384554869
17,17,4.553402249244007
17,18,-1.1477665220732827
17,18,-3.4276132100483765
17,18,4.575379732121659
17,19,-1.2260617407811536
17,19,-3.371009723760607
17,19,4.59707146454176
17,20,-1.308152535693034
17,20,-3.31033449638061
17,20,4.618487032073644
17,21,-1.3949735599303543
17,21,-3.2446619457073367
17,21,4.639635505637691
17,22,-1.4878693079538288
17,22,-3.1726561711970334
17,22,4.660525479150862
17,23,-1.588904459963375
17,23,-3.0922606437499667
17,23,4.681165103713341
17,24,-3.0
17,24,-1.7015621187164243
17,24,4.701562118716424
17,25,-1.8326643451265405
17,25,-2.8890595350768815
17,25,4.721723880203422
17,26,-2.0
17,26,-2.7416573867739413
17,26,4.741657386773942
17,27,4.761369303286343
17,28,4.780865982582552
17,29,4.800153485432931
18,-30,-4.910169879315561
18,-29,2.2141749970587647
18,-29,2.6774959411373747
18,-29,-4.89167093819614
18,-28,2.0
18,-28,2.872983346207417
18,-28,-4.872983346207417
18,-27,3.0
18,-27,1.8541019662496845
18,-27,-4.854101966249685
18,-26,1.7341909960980324
18,-26,3.100830432684745
18,-26,-4.8350214287827775
18,-25,1.6290778177709182
18,-25,3.1866582991680326
18,-25,-4.815736116938951
18,-24,1.5337935658070176
18,-24,3.262446584584145
18,-24,-4.796240150391163
18,-23,1.4456133096313522
18,-23,3.3309140582160586
18,-23,-4.776527367847411
18,-22,1.362850260940648
18,-22,3.393741047084955
18,-22,-4.7565913080256035
18,-21,1.2843734356733356
18,-21,3.452051753271544
18,-21,-4.736425188944879
18,-20,1.2093799389616438
18,-20,3.5066419463863276
18,-20,-4.716021885347971
18,-19,1.137274656185557
18,-19,3.5580992478590376
18,-19,-4.695373904044594
18,-18,1.0676012479368322
18,-18,3.6068721090005624
18,-18,-4.674473356937394
18,-17,1.0
18,-17,3.6533119314590374
18,-17,-4.653311931459037
18,-16,0.9341807584898264
18,-16,3.697700099620804
18,-16,-4.63188085811063
18,-15,0.8699048287997153
18,-15,3.7402660459472417
18,-15,-4.610170874746957
18,-14,0.8069724511907774
18,-14,3.7811997360108536
18,-14,-4.588172187201631
18,-13,0.7452138808258916
18,-13,3.8206605449578968
18,-13,-4.565874425783789
18,-12,0.6844828738232133
18,-12,3.8587837232822757
18,-12,-4.5432665971054895
18,-11,0.624651824089577
18,-11,3.895685206523718
18,-11,-4.520337030613295
18,-10,0.5656080597529073
18,-10,3.9314652593428425
18,-10,-4.49707331909575
18,-9,0.5072509707882484
18,-9,3.9662112815289503
18,-9,-4.473462252317199
18,-8,4.0
18,-8,0.4494897427831781
18,-8,-4.449489742783178
18,-7,0.3922415391237225
18,-7,4.032899203344319
18,-7,-4.425140742468042
18,-6,0.33543001874903067
18,-6,4.064969130375522
18,-6,-4.400399149124553
18,-5,0.2789841071030238
18,-5,4.096263593436159
18,-5,-4.375247700539183
18,-4,0.22283695895415406
18,-4,4.1268308958302615
18,-4,-4.349667854784416
18,-3,0.16692506646380773
18,-3,4.156714587672309
18,-3,-4.323639654136117
18,-2,0.11118747624417041
18,-2,4.185954093606898
18,-2,-4.297141569851068
18,-1,0.05556508644601037
18,-1,4.214585237966667
18,-1,-4.270150324412678
18,0,0.0
18,0,-4.242640687119285
18,0,4.242640687119285
18,1,-0.05556508644601037
18,1,-4.214585237966667
18,1,4.270150324412678
18,2,-0.11118747624417041
18,2,-4.185954093606898
18,2,4.297141569851068
18,3,-0.16692506646380773
18,3,-4.156714587672309
18,3,4.323639654136117
18,4,-0.22283695895415406
18,4,-4.1268308958302615
18,4,4.349667854784416
18,5,-0.2789841071030238
18,5,-4.096263593436159
18,5,4.375247700539183
18,6,-0.33543001874903067
18,6,-4.064969130375522
18,6,4.400399149124553
18,7,-0.3922415391237225
18,7,-4.032899203344319
18,7,4.425140742468042
18,8,-4.0
18,8,-0.4494897427831781
18,8,4.449489742783178
18,9,-0.5072509707882484
18,9,-3.9662112815289503
18,9,4.473462252317199
18,10,-0.5656080597529073
18,10,-3.9314652593428425
18,10,4.49707331909575
18,11,-0.624651824089577
18,11,-3.895685206523718
18,11,4.520337030613295
18,12,-0.6844828738232133
18,12,-3.8587837232822757
18,12,4.5432665971054895
18,13,-0.7452138808258916
18,13,-3.8206605449578968
18,13,4.565874425783789
18,14,-0.8069724511907774
18,14,-3.7811997360108536
18,14,4.588172187201631
18,15,-0.8699048287997153
18,15,-3.7402660459472417
18,15,4.610170874746957
18,16,-0.9341807584898264
18,16,-3.697700099620804
18,16,4.63188085811063
18,17,-1.0
18,17,-3.6533119314590374
18,17,4.653311931459037
18,18,-1.0676012479368322
18,18,-3.6068721090005624
18,18,4.674473356937394
18,19,-1.137274656185557
18,19,-3.5580992478590376
18,19,4.695373904044594
18,20,-1.2093799389616438
18,20,-3.5066419463863276
18,20,4.716021885347971
18,21,-1.2843734356733356
18,21,-3.452051753271544
18,21,4.736425188944879
18,22,-1.362850260940648
18,22,-3.393741047084955
18,22,4.7565913080256035
18,23,-1.4456133096313522
18,23,-3.3309140582160586
18,23,4.776527367847411
18,24,-1.5337935658070176
18,24,-3.262446584584145
18,24,4.796240150391163
18,25,-1.6290778177709182
18,25,-3.1866582991680326
18,25,4.815736116938951
18,26,-1.7341909960980324
18,26,-3.100830432684745
18,26,4.8350214287827775
18,27,-3.0
18,27,-1.8541019662496845
18,27,4.854101966249685
18,28,-2.0
18,28,-2.872983346207417
18,28,4.872983346207417
18,29,-2.2141749970587647
18,29,-2.6774959411373747
18,29,4.89167093819614
19,-30,-5.0
19,-30,2.0
19,-30,3.0
19,-29,1.8710822949726613
19,-29,3.1109744257049896
19,-29,-4.982056720677651
19,-28,1.761213921875537
19,-28,3.2027242944276155
19,-28,-4.963938216303152
19,-27,1.6632000736329444
19,-27,3.282439843435119
19,-27,-4.945639917068063
19,-26,1.5734422937276618
19,-26,3.3537147614955503
19,-26,-4.927157055223212
19,-25,1.4898337985096826
19,-25,3.4186508544407386
19,-25,-4.908484652950421
19,-24,1.4110145488944434
19,-24,3.47860296037047
19,-24,-4.889617509264913
19,-23,1.3360455148481085
19,-23,3.5345046710040684
19,-23,-4.870550185852177
19,-22,1.2642455123662772
19,-22,3.587031479365296
19,-22,-4.851276991731574
19,-21,1.1951012448588285
19,-21,3.636690721767047
19,-21,-4.831791966625876
19,-20,1.1282140116926944
19,-20,3.6838748512082717
19,-20,-4.812088862900966
19,-19,1.0632663195665943
19,-19,3.728894806356167
19,-19,-4.792161125922762
19,-18,1.0
19,-18,3.7720018726587656
19,-18,-4.772001872658765
19,-17,0.9382013259073976
19,-17,3.8134025424215405
19,-17,-4.751603868328938
19,-16,0.8776905682179503
19,-16,3.853268932666475
19,-16,-4.730959500884426
19,-15,0.8183144701755855
19,-15,3.8917462828867664
19,-15,-4.7100607530623515
19,-14,0.7599406972768095
19,-14,3.928958474452878
19,-14,-4.6888991717296875
19,-13,0.7024536598808004
19,-13,3.965012174307401
19,-13,-4.667465834188201
19,-12,4.0
19,-12,0.6457513110645906
19,-12,-4.645751311064591
19,-11,0.5897426509246358
19,-11,4.034002974429085
19,-11,-4.623745625353721
19,-10,0.5343457513013155
19,-10,4.067092455815526
19,-10,-4.601438207116843
19,-9,0.4794861694953089
19,-9,4.099331673763316
19,-9,-4.578817843258625
19,-8,0.42509565633927054
19,-8,4.13077696537518
19,-8,-4.5558726217144505
19,-7,0.3711110892657683
19,-7,4.161478780003624
19,-7,-4.532589869269392
19,-6,0.3174735786702309
19,-6,4.191482503428726
19,-6,-4.508956082098957
19,-5,0.26412770837940974
19,-5,4.2208291395846285
19,-5,-4.484956847964039
19,-4,0.2110208800037856
19,-4,4.249555878798755
19,-4,-4.4605767588025405
19,-3,0.15810273743241757
19,-3,4.277696574797655
19,-3,-4.435799312230072
19,-2,0.10532465242705212
19,-2,4.305282147755061
19,-2,-4.410606800182112
19,-1,0.0526392556659079
19,-1,4.332340926921477
19,-1,-4.384980182587385
19,0,0.0
19,0,-4.358898943540673
19,0,4.358898943540673
19,1,-0.0526392556659079
19,1,-4.332340926921477
19,1,4.384980182587385
19,2,-0.10532465242705212
19,2,-4.305282147755061
19,2,4.410606800182112
19,3,-0.15810273743241757
19,3,-4.277696574797655
19,3,4.435799312230072
19,4,-0.2110208800037856
19,4,-4.249555878798755
19,4,4.4605767588025405
19,5,-0.26412770837940974
19,5,-4.2208291395846285
19,5,4.484956847964039
19,6,-0.3174735786702309
19,6,-4.191482503428726
19,6,4.508956082098957
19,7,-0.3711110892657683
19,7,-4.161478780003624
19,7,4.532589869269392
19,8,-0.42509565633927054
19,8,-4.13077696537518
19,8,4.5558726217144505
19,9,-0.4794861694953089
19,9,-4.099331673763316
19,9,4.578817843258625
19,10,-0.5343457513013155
19,10,-4.067092455815526
19,10,4.601438207116843
19,11,-0.5897426509246358
19,11,-4.034002974429085
19,11,4.623745625353721
19,12,-4.0
19,12,-0.6457513110645906
19,12,4.645751311064591
19,13,-0.7024536598808004
19,13,-3.965012174307401
19,13,4.667465834188201
19,14,-0.7599406972768095
19,14,-3.928958474452878
19,14,4.6888991717296875
19,15,-0.8183144701755855
19,15,-3.8917462828867664
19,15,4.7100607530623515
19,16,-0.8776905682179503
19,16,-3.853268932666475
19,16,4.730959500884426
19,17,-0.9382013259073976
19,17,-3.8134025424215405
19,17,4.751603868328938
19,18,-1.0
19,18,-3.7720018726587656
19,18,4.772001872658765
19,19,-1.0632663195665943
19,19,-3.728894806356167
19,19,4.792161125922762
19,20,-1.1282140116926944
19,20,-3.6838748512082717
19,20,4.812088862900966
19,21,-1.1951012448588285
19,21,-3.636690721767047
19,21,4.831791966625876
19,22,-1.2642455123662772
19,22,-3.587031479365296
19,22,4.851276991731574
19,23,-1.3360455148481085
19,23,-3.5345046710040684
19,23,4.870550185852177
19,24,-1.4110145488944434
19,24,-3.47860296037047
19,24,4.889617509264913
19,25,-1.4898337985096826
19,25,-3.4186508544407386
19,25,4.908484652950421
19,26,-1.5734422937276618
19,26,-3.3537147614955503
19,26,4.927157055223212
19,27,-1.6632000736329444
19,27,-3.282439843435119
19,27,4.945639917068063
19,28,-1.761213921875537
19,28,-3.2027242944276155
19,28,4.963938216303152
19,29,-1.8710822949726613
19,29,-3.1109744257049896
19,29,4.982056720677651
20,-30,1.783795114352725
20,-30,3.3049531957702456
20,-30,-5.088748310122971
20,-29,1.6923475908775991
20,-29,3.3789853404681653
20,-29,-5.071332931345764
20,-28,1.6078160480847328
20,-28,3.44593852220385
20,-28,-5.053754570288583
20,-27,1.5285810791426035
20,-27,3.507428073980558
20,-27,-5.036009153123162
20,-26,1.4535552329780288
20,-26,3.5645372039956866
20,-26,-5.018092436973715
20,-25,-5.0
20,-25,1.381966011250105
20,-25,3.618033988749895
20,-24,1.3132408620942206
20,-24,3.6684863686278435
