t,x,y,z,w
154.050000,-3.948989,3.034727,-1.302333,-0.413384
154.200000,-3.772169,3.305354,-0.824754,-0.993990
154.350000,-3.389098,3.470599,-0.315396,-1.534818
154.500000,-2.535269,3.485854,0.209341,-1.986560
154.650000,-0.977326,3.138571,0.711971,-2.258235
154.800000,1.102360,2.287704,1.124470,-2.250867
154.950000,3.041195,1.130262,1.381512,-1.932755
155.100000,4.273491,0.079691,1.468164,-1.373367
155.250000,4.788538,-0.625168,1.422377,-0.686248
155.400000,4.893312,-1.037581,1.294883,0.043232
155.550000,4.789024,-1.341288,1.116113,0.771817
155.700000,4.388247,-1.688898,0.889759,1.465291
155.850000,3.378370,-2.106262,0.605265,2.057013
156.000000,1.546364,-2.452038,0.260928,2.435266
156.150000,-0.785839,-2.519348,-0.116313,2.492895
156.300000,-2.845598,-2.264644,-0.478249,2.211481
156.450000,-4.116686,-1.861187,-0.787945,1.678151
156.600000,-4.677727,-1.492110,-1.038232,1.011463
156.750000,-4.856783,-1.188408,-1.238768,0.293252
156.900000,-4.832860,-0.832437,-1.391937,-0.436026
157.050000,-4.494072,-0.236842,-1.475947,-1.141064
157.200000,-3.534665,0.717492,-1.443821,-1.752320
157.350000,-1.813131,1.895100,-1.247938,-2.160976
157.500000,0.277935,2.900960,-0.882948,-2.275240
157.650000,2.038556,3.426422,-0.401613,-2.092901
157.800000,3.105742,3.515141,0.123136,-1.697872
157.950000,3.611181,3.389931,0.642439,-1.188706
158.100000,3.840613,3.167225,1.135453,-0.627668
158.250000,3.936457,2.749257,1.582816,-0.042611
158.400000,3.803030,1.882352,1.937058,0.542085
158.550000,3.196433,0.385031,2.114079,1.074028
158.700000,2.022266,-1.520545,2.029631,1.470945
158.850000,0.589706,-3.214139,1.667024,1.666130
159.000000,-0.615351,-4.228144,1.099034,1.658468
159.150000,-1.372319,-4.605578,0.430132,1.503552
159.300000,-1.787156,-4.636896,-0.265816,1.263443
159.450000,-2.068925,-4.481507,-0.952037,0.973561
159.600000,-2.348990,-4.023791,-1.595218,0.642292
159.750000,-2.600336,-2.955032,-2.127678,0.269756
159.900000,-2.650872,-1.098343,-2.439860,-0.127901
160.050000,-2.351311,1.191279,-2.432624,-0.507423
160.200000,-1.781543,3.156766,-2.097160,-0.819019
160.350000,-1.189811,4.330549,-1.524732,-1.040394
160.500000,-0.740928,4.820330,-0.831702,-1.182930
160.650000,-0.414035,4.948605,-0.096060,-1.268586
160.800000,-0.067214,4.870303,0.643103,-1.305849
160.950000,0.464398,4.448569,1.347965,-1.278921
161.100000,1.249953,3.369067,1.943730,-1.152770
161.250000,2.137356,1.512571,2.317285,-0.897648
161.400000,2.803261,-0.685447,2.377794,-0.522108
161.550000,3.051728,-2.498221,2.129684,-0.077664
161.700000,2.977213,-3.570644,1.664868,0.377180
161.850000,2.776772,-4.057018,1.087215,0.809314
162.000000,2.523768,-4.253231,0.461605,1.207688
162.150000,2.105698,-4.288859,-0.181299,1.558079
162.300000,1.292149,-4.039271,-0.810972,1.818896
162.450000,-0.062669,-3.240280,-1.364766,1.916912
162.600000,-1.743186,-1.820515,-1.750013,1.781600
162.750000,-3.199056,-0.158688,-1.896936,1.403930
162.900000,-4.034131,1.197572,-1.812055,0.852683
163.050000,-4.306795,2.021157,-1.563877,0.221605
163.200000,-4.282590,2.447510,-1.225072,-0.424910
163.350000,-4.095869,2.705538,-0.837489,-1.055398
163.500000,-3.627294,2.914216,-0.415321,-1.639584
163.650000,-2.584631,3.010705,0.031575,-2.113952
163.800000,-0.802332,2.803252,0.472502,-2.375639
163.950000,1.387161,2.186109,0.851096,-2.331503
164.100000,3.265572,1.333575,1.115557,-1.973561
164.250000,4.379470,0.559990,1.254627,-1.389641
164.400000,4.827534,0.026497,1.295305,-0.692570
164.550000,4.921190,-0.323269,1.271484,0.041498
164.700000,4.810020,-0.647971,1.199214,0.774053
164.850000,4.357865,-1.092560,1.070528,1.467526
165.000000,3.251398,-1.690195,0.862932,2.047637
165.150000,1.360699,-2.289952,0.562546,2.401168
165.300000,-0.892921,-2.640366,0.188226,2.434965
165.450000,-2.769143,-2.637413,-0.211603,2.150836
165.600000,-3.881719,-2.411821,-0.591690,1.641922
165.750000,-4.373843,-2.139707,-0.932832,1.016777
165.900000,-4.549443,-1.864886,-1.233473,0.344931
166.050000,-4.544315,-1.472353,-1.486244,-0.339583
166.200000,-4.228956,-0.758723,-1.658463,-1.002997
166.350000,-3.324139,0.400775,-1.690078,-1.577870
166.500000,-1.745345,1.827344,-1.522991,-1.964345
166.650000,0.108796,3.054352,-1.150765,-2.085565
166.800000,1.631554,3.736747,-0.633749,-1.947286
166.950000,2.551947,3.924137,-0.054378,-1.625759
167.100000,3.008358,3.854832,0.530957,-1.204367
167.250000,3.249620,3.652234,1.095683,-0.733418
167.400000,3.398909,3.211418,1.614704,-0.233522
167.550000,3.377423,2.265171,2.033025,0.278041
167.700000,2.976078,0.639606,2.258188,0.760312
167.850000,2.101657,-1.400196,2.201550,1.145925
168.000000,0.987367,-3.196512,1.848779,1.377524
168.150000,0.017003,-4.283038,1.277678,1.448703
168.300000,-0.623176,-4.715952,0.596185,1.398808
168.450000,-1.006537,-4.790172,-0.119707,1.274235
168.600000,-1.308110,-4.666780,-0.831455,1.100517
168.750000,-1.663751,-4.233676,-1.504346,0.878557
168.900000,-2.084724,-3.188795,-2.070043,0.597445
169.050000,-2.425288,-1.363665,-2.419549,0.256661
169.200000,-2.489665,0.890952,-2.454836,-0.116216
169.350000,-2.245981,2.841848,-2.165930,-0.474351
169.500000,-1.861820,4.034777,-1.639673,-0.782690
169.650000,-1.507319,4.563562,-0.988182,-1.034286
169.800000,-1.208774,4.735659,-0.287790,-1.237599
169.950000,-0.853005,4.712841,0.423332,-1.393849
170.100000,-0.261481,4.386561,1.111065,-1.481147
170.250000,0.678456,3.470645,1.708967,-1.453674
170.400000,1.837839,1.831564,2.113865,-1.265082
170.550000,2.839614,-0.170904,2.237838,-0.909258
170.700000,3.380427,-1.881888,2.075934,-0.436142
170.850000,3.489198,-2.943130,1.705256,0.083272
171.000000,3.376935,-3.460167,1.219663,0.599757
171.150000,3.165340,-3.700521,0.680422,1.091586
171.300000,2.775361,-3.811974,0.115383,1.540427
171.450000,1.972439,-3.723417,-0.453481,1.902913
171.600000,0.567162,-3.211242,-0.980002,2.100292
171.750000,-1.272721,-2.156855,-1.388248,2.048891
171.900000,-2.978193,-0.804584,-1.610536,1.723580
172.050000,-4.059908,0.390792,-1.636625,1.186176
172.200000,-4.501511,1.177625,-1.513328,0.537348
172.350000,-4.570123,1.619654,-1.300164,-0.146077
172.500000,-4.449119,1.909763,-1.034559,-0.824639
172.650000,-4.070451,2.191290,-0.727138,-1.468068
172.800000,-3.158922,2.469717,-0.376771,-2.018437
172.950000,-1.496111,2.602182,0.006756,-2.376067
173.100000,0.688287,2.420977,0.387823,-2.438335
173.250000,2.709168,1.941164,0.717396,-2.175947
173.400000,4.022267,1.374583,0.965377,-1.660384
173.550000,4.626281,0.910623,1.134705,-1.004270
173.700000,4.816885,0.572688,1.244696,-0.292562
173.850000,4.796979,0.248667,1.306959,0.430834
174.000000,4.505776,-0.222432,1.311462,1.133218
174.150000,3.668355,-0.945809,1.226692,1.754615
174.300000,2.081088,-1.840642,1.017919,2.194155
174.450000,-0.000307,-2.617179,0.679617,2.351560
174.600000,-1.910514,-3.013446,0.251735,2.201014
174.750000,-3.166722,-3.036995,-0.205665,1.810511
174.900000,-3.790382,-2.873768,-0.650094,1.282105
175.050000,-4.055479,-2.648645,-1.064821,0.690695
175.200000,-4.153502,-2.313285,-1.439162,0.073224
175.350000,-4.049190,-1.672048,-1.743062,-0.545595
175.500000,-3.517584,-0.526531,-1.914220,-1.119800
175.650000,-2.383905,1.062545,-1.876707,-1.569234
175.800000,-0.840500,2.647592,-1.593953,-1.812509
175.950000,0.607224,3.730589,-1.106983,-1.824986
176.100000,1.598000,4.200290,-0.505274,-1.652691
176.250000,2.142644,4.275661,0.133725,-1.367446
176.400000,2.446405,4.163390,0.768424,-1.021430
176.550000,2.679021,3.853824,1.373065,-0.636549
176.700000,2.861374,3.119143,1.902890,-0.219736
176.850000,2.855289,1.702743,2.273062,0.212616
177.000000,2.490237,-0.318472,2.380760,0.618352
177.150000,1.789160,-2.371422,2.173786,0.941885
177.300000,1.007735,-3.832910,1.698120,1.150386
177.450000,0.388830,-4.558012,1.060357,1.252018
177.600000,-0.021955,-4.796290,0.354521,1.277196
177.750000,-0.335679,-4.795266,-0.367120,1.249989
177.900000,-0.707724,-4.566289,-1.072996,1.173150
178.050000,-1.241472,-3.875566,-1.713568,1.028882
178.200000,-1.894259,-2.456393,-2.197541,0.793826
178.350000,-2.451036,-0.404546,-2.416102,0.464770
178.500000,-2.691937,1.680477,-2.315150,0.074339
178.650000,-2.610866,3.184386,-1.940200,-0.326462
178.800000,-2.375994,3.978562,-1.394840,-0.701165
178.950000,-2.119514,4.307768,-0.769270,-1.038211
179.100000,-1.823424,4.416622,-0.112914,-1.335003
179.250000,-1.333047,4.335785,0.546664,-1.575217
179.400000,-0.455720,3.867831,1.168306,-1.714626
179.550000,0.841148,2.775638,1.674460,-1.689230
179.700000,2.256152,1.132266,1.971222,-1.454665
179.850000,3.322679,-0.568800,2.009588,-1.029088
180.000000,3.830627,-1.830358,1.821859,-0.485685
180.150000,3.923251,-2.545332,1.487349,0.099533
180.300000,3.818905,-2.905163,1.075477,0.681752
180.450000,3.571842,-3.120089,0.622488,1.238279
180.600000,3.021515,-3.253048,0.143047,1.737953
180.750000,1.905659,-3.185771,-0.343610,2.115321
180.900000,0.151842,-2.725667,-0.792474,2.275426
181.050000,-1.848814,-1.851047,-1.139332,2.146132
181.200000,-3.455652,-0.832258,-1.339532,1.739328
181.350000,-4.348700,0.003032,-1.397694,1.144770
181.500000,-4.674372,0.543078,-1.353071,0.462664
181.650000,-4.707163,0.886133,-1.244273,-0.243419
181.800000,-4.545960,1.194971,-1.088527,-0.940183
181.950000,-4.033503,1.582877,-0.881265,-1.589581
182.100000,-2.879503,2.037523,-0.609626,-2.116991
182.250000,-1.001129,2.398573,-0.274208,-2.414700
182.400000,1.171058,2.479681,0.095830,-2.400077
182.550000,2.947826,2.267687,0.454630,-2.081903
182.700000,3.990269,1.926169,0.769431,-1.551955
182.850000,4.443685,1.604755,1.033415,-0.913727
183.000000,4.591784,1.315214,1.252370,-0.233497
183.150000,4.555522,0.939952,1.423467,0.455097
183.300000,4.206051,0.304904,1.520744,1.117590
183.450000,3.274834,-0.684448,1.495957,1.686891
183.600000,1.674993,-1.873175,1.303885,2.064439
183.750000,-0.217721,-2.878447,0.942273,2.172537
183.900000,-1.801628,-3.417623,0.463532,2.013455
184.050000,-2.778430,-3.533631,-0.061901,1.661900
184.200000,-3.262494,-3.431911,-0.585875,1.204027
184.350000,-3.499470,-3.224768,-1.086398,0.694921
184.500000,-3.620986,-2.830855,-1.543939,0.159424
184.650000,-3.559647,-2.022504,-1.914281,-0.382532
184.800000,-3.110192,-0.622565,-2.119378,-0.888667
184.950000,-2.161049,1.199192,-2.077577,-1.289271
185.100000,-0.925731,2.892345,-1.764444,-1.521189
185.250000,0.186823,3.983052,-1.239501,-1.572316
185.400000,0.938636,4.446594,-0.600597,-1.482780
185.550000,1.375112,4.535537,0.076189,-1.306102
185.700000,1.669588,4.433213,0.750921,-1.076910
185.850000,1.963055,4.088235,1.394174,-0.804776
186.000000,2.277838,3.246946,1.951973,-0.486361
186.150000,2.493286,1.688546,2.330472,-0.126008
186.300000,2.437173,-0.407451,2.428917,0.247858
186.450000,2.078971,-2.411908,2.210922,0.589437
186.600000,1.586340,-3.772447,1.736853,0.864380
186.750000,1.147608,-4.435819,1.113594,1.067837
186.900000,0.814068,-4.668204,0.427075,1.213776
187.050000,0.499585,-4.685634,-0.276674,1.312799
187.200000,0.051456,-4.468568,-0.967195,1.356551
187.350000,-0.653825,-3.779913,-1.593238,1.314526
187.500000,-1.578623,-2.394273,-2.064589,1.148174
187.650000,-2.460792,-0.463955,-2.281757,0.842073
187.800000,-3.000529,1.428546,-2.203894,0.426826
187.950000,-3.135996,2.763880,-1.880336,-0.037788
188.100000,-3.028173,3.474983,-1.405441,-0.501865
188.250000,-2.830049,3.794872,-0.856811,-0.941861
188.400000,-2.539234,3.936135,-0.275333,-1.346287
188.550000,-1.993321,3.920784,0.316624,-1.690573
188.700000,-0.979530,3.574174,0.884246,-1.919805
188.850000,0.529645,2.693199,1.361051,-1.957668
189.000000,2.181526,1.343783,1.666974,-1.751828
189.150000,3.450117,-0.063436,1.759946,-1.321508
189.300000,4.101168,-1.124654,1.664640,-0.747444
189.450000,4.284111,-1.752506,1.443799,-0.114261
189.600000,4.232859,-2.102102,1.152333,0.526469
189.750000,4.012909,-2.355838,0.817466,1.147433
189.900000,3.464103,-2.589171,0.446087,1.713739
190.050000,2.318451,-2.725845,0.045171,2.155657
190.200000,0.505526,-2.595050,-0.358140,2.373517
190.350000,-1.571174,-2.117220,-0.715232,2.291665
190.500000,-3.260419,-1.442153,-0.982683,1.920317
190.650000,-4.233492,-0.817708,-1.150018,1.348906
190.800000,-4.627214,-0.367036,-1.236457,0.678757
190.950000,-4.715532,-0.042376,-1.266187,-0.024545
191.100000,-4.610962,0.293242,-1.248289,-0.726697
191.250000,-4.178043,0.774691,-1.170356,-1.391430
191.400000,-3.141533,1.439866,-1.005793,-1.948915
191.550000,-1.403525,2.147357,-0.735349,-2.296506
191.700000,0.657293,2.639040,-0.372004,-2.351385
191.850000,2.395925,2.774895,0.038427,-2.114142
192.000000,3.464279,2.646494,0.447128,-1.665583
192.150000,3.968484,2.422956,0.827647,-1.102522
192.300000,4.172551,2.170561,1.172605,-0.489441
192.450000,4.215944,1.803442,1.472957,0.141732
192.600000,4.015949,1.134289,1.697969,0.763388
192.750000,3.339785,0.019447,1.789600,1.322104
192.900000,2.065643,-1.422972,1.685530,1.733708
193.050000,0.455389,-2.768514,1.366210,1.923044
193.200000,-0.980001,-3.623829,0.879100,1.877966
193.350000,-1.929478,-3.951629,0.305290,1.652832
193.500000,-2.441575,-3.961595,-0.290784,1.320515
193.650000,-2.723587,-3.817418,-0.875777,0.931343
193.800000,-2.925314,-3.484293,-1.426657,0.506937
193.950000,-3.041855,-2.745271,-1.900278,0.057577
194.100000,-2.922516,-1.380575,-2.217348,-0.393851
194.250000,-2.416192,0.515723,-2.285374,-0.799106
194.400000,-1.587496,2.415298,-2.060504,-1.101485
194.550000,-0.719632,3.761236,-1.587710,-1.272649
194.700000,-0.054366,4.427016,-0.965777,-1.327144
194.850000,0.375630,4.638990,-0.281813,-1.300430
195.000000,0.687357,4.623480,0.415038,-1.220037
195.150000,1.027485,4.394365,1.094839,-1.092375
195.300000,1.481822,3.740976,1.711810,-0.905453
195.450000,2.003175,2.410216,2.181725,-0.643719
195.600000,2.405790,0.459373,2.401287,-0.309979
195.750000,2.514944,-1.580483,2.312947,0.063224
195.900000,2.345280,-3.107794,1.951845,0.430255
196.050000,2.058135,-3.945725,1.414592,0.760798
196.200000,1.776579,-4.299650,0.791757,1.047940
196.350000,1.488492,-4.414135,0.136089,1.293368
196.500000,1.062584,-4.348392,-0.523899,1.487321
196.650000,0.328151,-3.939417,-1.151206,1.595958
196.800000,-0.771635,-2.946559,-1.675414,1.566074
196.950000,-2.021462,-1.368068,-2.003773,1.355403
197.100000,-3.020309,0.377442,-2.075607,0.971386
197.250000,-3.530900,1.763687,-1.907609,0.473597
197.400000,-3.636550,2.594670,-1.573777,-0.067752
197.550000,-3.539144,3.013425,-1.149293,-0.607449
197.700000,-3.325925,3.238132,-0.678904,-1.123891
197.850000,-2.893685,3.368128,-0.182093,-1.594195
198.000000,-2.012874,3.324535,0.323117,-1.968794
198.150000,-0.540702,2.918655,0.796757,-2.166637
198.300000,1.300106,2.067266,1.175240,-2.110233
198.450000,2.951856,0.977381,1.403749,-1.784582
198.600000,3.990823,0.004043,1.473589,-1.254833
198.750000,4.430579,-0.659890,1.420060,-0.616960
198.900000,4.519627,-1.061867,1.288358,0.057257
199.050000,4.421767,-1.356919,1.106445,0.729987
199.200000,4.074957,-1.675262,0.879633,1.371463
199.350000,3.232957,-2.043656,0.600771,1.927078
199.500000,1.698002,-2.352315,0.269044,2.304798
199.650000,-0.338083,-2.426281,-0.093166,2.408806
199.800000,-2.272938,-2.204799,-0.443619,2.206634
199.950000,-3.593126,-1.816497,-0.745889,1.756954
200.100000,-4.251858,-1.434875,-0.988736,1.161295
200.250000,-4.497773,-1.123206,-1.179735,0.501468
200.400000,-4.536539,-0.812824,-1.325584,-0.178214
200.550000,-4.358521,-0.357772,-1.415956,-0.848962
200.700000,-3.750156,0.374117,-1.418224,-1.463905
200.850000,-2.495853,1.363606,-1.289526,-1.940177
201.000000,-0.710952,2.356015,-1.007847,-2.183801
201.150000,1.086047,3.025933,-0.598456,-2.151120
201.300000,2.398604,3.268049,-0.121470,-1.881449
201.450000,3.129146,3.222684,0.367664,-1.460142
201.600000,3.476211,3.055464,0.839403,-0.961320
201.750000,3.647425,2.790867,1.279513,-0.425520
201.900000,3.691170,2.288236,1.664529,0.126976
202.050000,3.471841,1.333582,1.942423,0.668729
202.200000,2.793039,-0.140835,2.036710,1.144755
202.350000,1.654994,-1.838171,1.886964,1.482133
202.500000,0.377915,-3.232341,1.499326,1.632976
202.650000,-0.654432,-4.021542,0.947185,1.607089
202.800000,-1.305434,-4.299535,0.318118,1.455310
202.950000,-1.681436,-4.302864,-0.329340,1.228786
203.100000,-1.953698,-4.139311,-0.964711,0.955614
203.250000,-2.224791,-3.697816,-1.557210,0.642236
203.400000,-2.467379,-2.725374,-2.046635,0.289120
203.550000,-2.536065,-1.084152,-2.339288,-0.089432
203.700000,-2.298969,0.944220,-2.350007,-0.455973
203.850000,-1.805292,2.744439,-2.065905,-0.765628
204.000000,-1.257433,3.890528,-1.558808,-0.994434
204.150000,-0.814361,4.417723,-0.929229,-1.147884
204.300000,-0.485583,4.585130,-0.250933,-1.244264
204.450000,-0.166753,4.559551,0.437140,-1.293796
204.600000,0.283572,4.282002,1.104522,-1.287250
204.750000,0.953875,3.513545,1.696609,-1.196883
204.900000,1.772477,2.073577,2.123191,-0.992576
205.050000,2.489707,0.165075,2.292837,-0.669456
205.200000,2.870771,-1.641460,2.176193,-0.262372
205.350000,2.905972,-2.888116,1.827706,0.174379
205.500000,2.753780,-3.544664,1.338753,0.600077
205.650000,2.538514,-3.837872,0.781901,0.997440
205.800000,2.240527,-3.959000,0.195455,1.357479
205.950000,1.705263,-3.915641,-0.397947,1.657396
206.100000,0.746352,-3.534539,-0.962200,1.846840
206.250000,-0.648789,-2.626466,-1.430835,1.857672
206.400000,-2.159146,-1.264105,-1.725635,1.644679
206.550000,-3.316870,0.152865,-1.805969,1.226744
206.700000,-3.911234,1.229599,-1.696140,0.677562
206.850000,-4.072995,1.873080,-1.458312,0.074742
207.000000,-4.014820,2.228549,-1.148147,-0.533673
207.150000,-3.803521,2.472684,-0.794829,-1.122277
207.300000,-3.303091,2.680897,-0.407653,-1.660134
207.450000,-2.269558,2.783844,0.004516,-2.085547
207.600000,-0.609970,2.620059,0.413999,-2.307562
207.750000,1.352593,2.108493,0.772372,-2.251016
207.900000,3.021536,1.389140,1.035329,-1.915129
208.050000,4.035158,0.713085,1.190813,-1.376826
208.200000,4.470079,0.220539,1.258161,-0.733080
208.350000,4.580516,-0.120162,1.264304,-0.051516
208.500000,4.504567,-0.434495,1.223107,0.632179
208.650000,4.155049,-0.851228,1.128341,1.286270
208.800000,3.284582,-1.420475,0.959348,1.851909
208.950000,1.739014,-2.041353,0.698778,2.235922
209.100000,-0.231261,-2.493321,0.354979,2.349928
209.250000,-2.035491,-2.626111,-0.033143,2.173287
209.400000,-3.240996,-2.495478,-0.419501,1.768564
209.550000,-3.851887,-2.260399,-0.776528,1.230208
209.700000,-4.106797,-2.009719,-1.096842,0.630225
209.850000,-4.184946,-1.696188,-1.376208,0.006484
210.000000,-4.068727,-1.166127,-1.594478,-0.615851
210.150000,-3.563337,-0.261534,-1.706305,-1.194378
210.300000,-2.486284,0.999848,-1.653452,-1.654923
210.450000,-0.955656,2.308868,-1.402476,-1.915612
210.600000,0.577892,3.260812,-0.978024,-1.940039
210.750000,1.706215,3.704169,-0.449519,-1.761839
210.900000,2.357686,3.779944,0.115051,-1.451547
211.050000,2.700776,3.676768,0.675781,-1.069448
211.200000,2.915729,3.436864,1.211404,-0.647217
211.350000,3.059143,2.918002,1.692691,-0.197849
211.500000,3.033405,1.891216,2.060385,0.262279
211.650000,2.669305,0.285141,2.229026,0.694834
211.800000,1.925813,-1.577846,2.130849,1.043054
211.950000,1.010963,-3.133686,1.769802,1.263025
212.100000,0.215490,-4.055434,1.222006,1.351782
212.250000,-0.329313,-4.429708,0.580150,1.339882
212.400000,-0.682752,-4.500373,-0.092192,1.262232
212.550000,-0.983865,-4.390828,-0.761326,1.137302
212.700000,-1.349167,-4.005442,-1.395690,0.963369
212.850000,-1.800369,-3.098559,-1.936098,0.727600
213.000000,-2.223543,-1.524300,-2.289894,0.424071
213.150000,-2.433584,0.461376,-2.370358,0.071075
213.300000,-2.350008,2.268037,-2.158867,-0.291025
213.450000,-2.075311,3.465120,-1.719777,-0.624104
213.600000,-1.766074,4.059441,-1.148969,-0.911785
213.750000,-1.485550,4.291552,-0.519495,-1.155290
213.900000,-1.170846,4.338263,0.129731,-1.355589
214.050000,-0.676331,4.174593,0.771739,-1.497146
214.200000,0.132480,3.597112,1.361052,-1.541848
214.350000,1.228797,2.420034,1.819437,-1.441593
214.500000,2.337303,0.771709,2.061387,-1.171340
214.650000,3.111905,-0.870611,2.049700,-0.756614
214.800000,3.435190,-2.072097,1.821529,-0.260266
214.950000,3.443489,-2.754963,1.453510,0.258327
215.100000,3.306006,-3.097842,1.011512,0.765686
215.250000,3.054597,-3.288422,0.531256,1.244536
215.400000,2.554277,-3.377684,0.029616,1.669403
215.550000,1.592324,-3.253321,-0.471492,1.986784
215.700000,0.096676,-2.737950,-0.926239,2.118507
215.850000,-1.644833,-1.807777,-1.270869,2.001389
216.000000,-3.107905,-0.714914,-1.459274,1.637792
216.150000,-3.973488,0.208316,-1.493204,1.098484
216.300000,-4.313255,0.820343,-1.411962,0.471695
216.450000,-4.358715,1.194169,-1.258636,-0.181192
216.600000,-4.232434,1.480146,-1.057697,-0.827669
216.750000,-3.847806,1.788978,-0.812969,-1.438035
216.900000,-2.968358,2.125452,-0.519071,-1.956533
217.050000,-1.437683,2.370984,-0.179501,-2.294075
217.200000,0.522411,2.369378,0.179747,-2.363914
217.350000,2.340493,2.091879,0.517045,-2.142809
217.500000,3.564746,1.678796,0.800161,-1.690781
217.650000,4.173388,1.291412,1.021787,-1.103690
217.800000,4.399862,0.979014,1.191194,-0.457334
217.950000,4.429436,0.670595,1.315492,0.206914
218.100000,4.248189,0.230032,1.385371,0.861223
218.250000,3.656454,-0.460108,1.371221,1.460498
218.400000,2.453405,-1.378132,1.234739,1.926150
218.550000,0.739513,-2.293395,0.956861,2.168767
218.700000,-1.008318,-2.911995,0.561173,2.144582
218.850000,-2.313232,-3.134041,0.103098,1.887610
219.000000,-3.059068,-3.083835,-0.365479,1.478059
219.150000,-3.419831,-2.916806,-0.816336,0.988604
219.300000,-3.596485,-2.665192,-1.236351,0.460789
219.450000,-3.650360,-2.210395,-1.605534,-0.084631
219.600000,-3.468929,-1.356727,-1.878708,-0.622652
219.750000,-2.863376,-0.016100,-1.986520,-1.103446
219.900000,-1.798065,1.583955,-1.868590,-1.457246
220.050000,-0.540483,2.968209,-1.520922,-1.631873
220.200000,0.530522,3.806662,-1.005020,-1.627965
220.350000,1.236636,4.134426,-0.404182,-1.490529
220.500000,1.647381,4.167214,0.220916,-1.271326
220.650000,1.924413,4.037783,0.838176,-1.002564
220.800000,2.182959,3.683644,1.421066,-0.694458
220.950000,2.423471,2.886134,1.920491,-0.348106
221.100000,2.526557,1.466457,2.254087,0.025944
221.250000,2.350585,-0.422525,2.334559,0.395601
221.400000,1.896898,-2.253789,2.128433,0.716578
221.550000,1.339198,-3.539299,1.684956,0.958966
221.700000,0.857681,-4.196382,1.097620,1.121881
221.850000,0.501980,-4.437608,0.446329,1.222358
222.000000,0.197945,-4.464898,-0.223443,1.274819
222.150000,-0.183612,-4.293296,-0.883481,1.277492
222.300000,-0.749692,-3.741747,-1.492180,1.209839
222.450000,-1.490813,-2.588989,-1.974639,1.042848
222.600000,-2.223423,-0.871873,-2.238428,0.762143
222.750000,-2.700024,0.969713,-2.228027,0.388325
222.900000,-2.829240,2.410515,-1.966587,-0.030410
223.050000,-2.720956,3.259916,-1.533917,-0.448533
223.200000,-2.522259,3.665053,-1.010288,-0.842228
223.350000,-2.273116,3.843262,-0.445211,-1.202707
223.500000,-1.876927,3.883042,0.136208,-1.516639
223.650000,-1.157241,3.688926,0.708138,-1.748959
223.800000,-0.004530,3.061808,1.220625,-1.840752
223.950000,1.430682,1.925520,1.599718,-1.734375
224.100000,2.737729,0.524737,1.783433,-1.416705
224.250000,3.569348,-0.718262,1.764072,-0.936405
224.400000,3.904897,-1.557356,1.587649,-0.370498
224.550000,3.935957,-2.033314,1.314573,0.220129
224.700000,3.811481,-2.316623,0.986823,0.802785
224.850000,3.505299,-2.539077,0.622162,1.354570
225.000000,2.828088,-2.711466,0.227174,1.835384
225.150000,1.578982,-2.718159,-0.183153,2.172984
225.300000,-0.182728,-2.415647,-0.572392,2.281182
225.450000,-2.010430,-1.807938,-0.891746,2.112915
225.600000,-3.383230,-1.093938,-1.108775,1.699893
225.750000,-4.126395,-0.490802,-1.225102,1.129003
225.900000,-4.408008,-0.068514,-1.264794,0.484595
226.050000,-4.447628,0.244178,-1.250857,-0.181762
226.200000,-4.304765,0.574381,-1.190305,-0.840884
226.350000,-3.835454,1.025955,-1.071918,-1.456753
226.500000,-2.805279,1.604382,-0.875390,-1.962425
226.650000,-1.162811,2.169552,-0.590550,-2.265603
226.800000,0.737557,2.514295,-0.235323,-2.296189
226.950000,2.338221,2.551477,0.148194,-2.058098
227.100000,3.339877,2.377559,0.519422,-1.624099
227.250000,3.827488,2.137048,0.858104,-1.081316
227.400000,4.028677,1.882895,1.159828,-0.489633
227.550000,4.073796,1.543136,1.418544,0.119944
227.700000,3.905146,0.963557,1.610290,0.722023
227.850000,3.325023,0.017405,1.688178,1.270457
228.000000,2.198212,-1.226698,1.599013,1.690758
228.150000,0.699062,-2.442453,1.320287,1.909456
228.300000,-0.731529,-3.275421,0.884919,1.902652
228.450000,-1.752193,-3.635298,0.361170,1.709879
228.600000,-2.336886,-3.674681,-0.189852,1.398320
228.750000,-2.652879,-3.557635,-0.733646,1.021759
228.900000,-2.858790,-3.302389,-1.250342,0.607483
229.050000,-2.992973,-2.762170,-1.709851,0.167286
229.200000,-2.953989,-1.727862,-2.053226,-0.281917
229.350000,-2.585814,-0.158601,-2.199462,-0.702015
229.500000,-1.862750,1.620858,-2.088215,-1.038922
229.650000,-0.986687,3.087980,-1.727673,-1.252268
229.800000,-0.225946,3.955326,-1.191360,-1.340178
229.950000,0.300650,4.310541,-0.566289,-1.331431
230.100000,0.648421,4.378820,0.087891,-1.258604
230.250000,0.946499,4.273820,0.739035,-1.139028
230.400000,1.304487,3.908909,1.357073,-0.971184
230.550000,1.745377,3.058393,1.886705,-0.742909
230.700000,2.166201,1.580144,2.241369,-0.447993
230.850000,2.392072,-0.307941,2.337925,-0.102636
231.000000,2.335895,-2.066315,2.153886,0.255273
231.150000,2.082486,-3.270394,1.745041,0.588005
231.300000,1.781047,-3.893172,1.201336,0.877496
231.450000,1.503419,-4.148618,0.594923,1.123431
231.600000,1.203253,-4.216032,-0.034331,1.327252
